Portuguese Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
cruzando,0,0,0,0,0,0,0,0,0,0
virilha,0,0,0,0,0,0,0,0,0,0
agachar,0,0,0,1,0,0,0,0,0,0
agachado,0,0,0,0,0,0,0,0,0,0
agachado,0,0,0,1,0,1,0,0,0,0
crupiê,0,0,0,0,0,0,0,0,0,0
corvo,0,0,0,0,0,0,0,0,0,0
multidão,0,0,0,0,0,0,0,0,0,0
superlotado,0,0,0,0,0,0,0,0,0,0
coroa,0,0,0,0,0,0,0,0,0,0
coroando,0,1,0,0,1,0,1,0,1,1
crucial,0,0,0,0,0,0,1,0,0,1
cruzar,0,0,0,0,0,1,0,0,0,0
crucifixo,0,0,0,0,0,0,0,0,0,0
crucificação,1,0,1,1,0,1,0,1,0,0
bruto,0,0,1,0,0,1,0,0,0,0
cruel,1,0,1,1,0,1,0,1,0,0
cruelmente,1,0,0,1,0,1,0,0,0,0
crueldade,1,0,1,1,0,1,0,1,0,0
cruzeiro,0,0,0,0,0,0,0,0,0,0
cruzador,0,0,0,0,0,0,0,0,0,0
migalha,0,0,0,0,0,0,0,0,0,0
desmoronando,0,0,0,0,0,1,0,1,0,0
triturar,1,0,0,0,0,1,0,0,0,0
cruzada,1,0,0,1,0,1,0,0,0,0
crush,0,0,0,0,0,0,0,0,0,0
esmagado,1,0,1,1,0,1,0,1,0,0
esmagador,1,0,1,1,0,1,0,0,0,0
crosta,0,0,0,0,0,0,0,0,0,0
duro,0,0,1,0,0,1,0,0,0,0
muleta,0,0,0,0,0,0,0,0,0,0
ponto crucial,0,0,0,0,0,0,0,0,0,0
choro,0,0,0,0,0,1,0,1,0,0
chorando,0,0,0,0,0,1,0,1,0,0
cripta,0,0,0,1,0,1,0,1,0,0
enigmático,0,0,0,0,0,0,0,0,0,0
criptografia,0,0,0,0,0,0,0,0,0,0
cristal,0,0,0,0,0,0,1,0,0,0
cristalino,0,0,0,0,0,0,0,0,0,0
cristalização,0,0,0,0,0,0,0,0,0,0
filhote,0,0,0,0,0,0,0,0,0,0
cubo,0,0,0,0,0,0,0,0,0,1
cubículo,0,0,0,0,0,0,0,0,0,0
corno,0,0,1,0,0,1,0,0,0,0
cuco,0,0,0,0,0,1,0,0,0,0
abraçar,0,0,0,0,1,0,1,0,0,1
deixa,0,1,0,0,0,0,0,0,0,0
manguito,0,0,0,0,0,0,0,0,0,0
cozinha,0,0,0,0,0,0,0,0,0,0
culinária,0,0,0,0,0,0,1,0,0,1
abater,0,0,0,0,0,1,0,0,0,0
culminar,0,0,0,0,0,0,0,0,0,0
culminação,0,0,0,0,0,0,1,0,0,0
culpabilidade,0,0,0,0,0,1,0,0,0,0
culpável,0,0,0,0,0,1,0,0,0,0
culpado,0,0,0,0,0,1,0,0,0,0
culto,0,0,0,1,0,1,0,0,0,0
cultivar,0,1,0,0,0,0,1,0,0,1
cultivado,0,0,0,0,0,0,1,0,0,0
cultivo,0,0,0,0,0,0,1,0,0,0
cultura,0,0,0,0,0,0,1,0,0,0
bueiro,0,0,0,0,0,0,0,0,0,0
incômodo,0,0,0,0,0,1,0,1,0,0
cúmulo,0,0,0,0,0,0,0,0,0,0
ardiloso,0,0,0,0,0,1,1,0,0,0
copo,0,0,0,0,0,0,0,0,0,0
armário,0,0,0,0,0,0,0,0,0,0
ventosaterapia,0,0,1,1,0,1,0,1,0,0
cur,1,0,1,1,0,1,0,0,0,0
curável,0,0,0,0,0,0,1,0,0,1
curador,0,0,0,0,0,0,0,0,0,0
curativo,0,0,0,0,0,0,0,0,0,0
curador,0,0,0,0,0,0,0,0,0,0
meio-fio,0,0,0,0,0,0,0,0,0,0
coalhada,0,0,0,0,0,0,0,0,0,0
toque de recolher,0,0,0,0,0,0,0,0,0,0
curiosidade,0,1,0,0,0,0,1,0,1,0
ondulação,0,0,0,0,0,0,1,0,0,0
ondulação,0,0,0,0,0,0,0,0,0,0
moeda,0,0,0,0,0,0,0,0,0,0
atual,0,0,0,0,0,0,0,0,0,0
currículo,0,0,0,0,0,0,0,0,0,0
Curry,0,0,0,0,0,0,0,0,0,0
xingamento,1,0,1,1,0,1,0,1,0,0
amaldiçoado,1,0,0,1,0,1,0,1,0,0
maldição,1,0,1,0,0,1,0,0,0,0
superficial,0,0,0,0,0,1,0,0,0,0
curto,0,0,0,0,0,0,0,0,0,0
cercear,0,0,0,0,0,0,0,0,0,0
redução,0,0,0,0,0,0,0,0,0,0
cortina,0,0,0,0,0,0,0,0,0,0
curvatura,0,0,0,0,0,0,0,0,0,0
curva,0,0,0,0,0,0,0,0,0,0
curvado,0,0,0,0,0,0,0,0,0,0
curvilíneo,0,0,0,0,0,0,0,0,0,0
almofada,0,0,0,0,0,0,1,0,0,0
cúspide,0,0,0,0,0,0,0,0,0,0
amaldiçoado,1,0,0,0,0,0,0,0,0,0
guardião,0,0,0,0,0,0,0,0,0,1
custódia,0,0,0,0,0,0,0,0,0,1
personalizadas,0,0,0,0,0,0,0,0,0,0
Costumeiro,0,0,0,0,0,0,0,0,0,0
cliente,0,0,0,0,0,0,1,0,0,0
cortar,0,0,0,0,0,0,0,0,0,0
cutâneo,0,0,0,0,0,0,0,0,0,0
bonitinho,0,0,0,0,0,0,1,0,0,0
cutícula,0,0,0,0,0,0,0,0,0,0
talheres,0,0,0,0,0,0,0,0,0,0
cortador,0,0,0,1,0,1,0,0,0,0
cortadores,0,0,0,0,0,0,1,0,0,0
assassino,1,0,0,1,0,1,0,0,0,0
corte,1,0,1,1,0,1,0,1,0,0
estacas,0,0,0,0,0,0,0,0,0,0
cwt,0,0,0,0,0,0,0,0,0,0
cianeto,0,0,0,1,0,1,0,0,0,0
ciclo,0,0,0,0,0,0,0,0,0,0
cíclico,0,0,0,0,0,0,0,0,0,0
ciclista,0,0,0,0,0,0,0,0,0,0
ciclone,0,0,0,1,0,1,0,0,1,0
cilindro,0,0,0,0,0,0,0,0,0,0
cilíndrico,0,0,0,0,0,0,0,0,0,0
prato,0,0,0,0,0,0,0,0,0,0
cínico,0,0,0,0,0,0,0,0,0,0
cisto,0,0,0,1,0,1,0,1,0,0
cístico,0,0,1,0,0,0,0,0,0,0
citomegalovírus,0,0,0,0,0,1,0,1,0,0
citoplasma,0,0,0,0,0,0,0,0,0,0
czar,0,0,0,0,0,0,0,0,0,0
dab,0,0,0,0,0,0,0,0,0,0
brincar,0,0,0,0,0,0,0,0,0,0
brincando,1,0,1,0,0,1,0,0,0,0
Papai,0,0,0,0,0,0,0,0,0,0
dado,0,0,0,0,0,0,0,0,0,0
demônio,1,0,1,1,0,1,0,1,1,0
idiota,0,0,1,0,0,1,0,0,0,0
punhal,0,0,0,1,0,1,0,0,0,0
diário,0,1,0,0,0,0,0,0,0,0
guloseima,0,0,0,0,0,0,0,0,0,0
laticínios,0,0,0,0,0,0,0,0,0,0
dak,0,0,0,0,0,0,0,0,0,0
vale,0,0,0,0,0,0,0,0,0,0
barragem,0,0,0,0,0,0,0,0,0,0
dano,1,0,1,0,0,1,0,1,0,0
danos,0,0,0,0,0,1,0,1,0,0
dama,1,0,1,0,0,0,1,0,0,1
droga,1,0,1,0,0,1,0,0,0,0
condenação,1,0,0,1,0,1,0,1,0,0
maldito,0,0,0,0,0,1,0,0,0,0
úmido,0,0,0,0,0,0,0,0,0,0
umedecido,0,0,0,0,0,0,0,0,0,0
amortecedor,0,0,0,0,0,1,0,0,0,0
donzela,0,0,0,0,0,0,0,0,0,0
dança,0,0,0,0,1,0,1,0,0,1
dançarino,0,0,0,0,0,0,0,0,0,0
caspa,0,0,0,0,0,1,0,0,0,0
dândi,0,0,1,0,0,1,0,0,0,0
perigo,0,0,0,1,0,1,0,1,0,0
perigoso,0,0,0,1,0,1,0,0,0,0
balançar,0,0,0,0,0,0,0,0,0,0
úmido,0,0,1,0,0,0,0,0,0,0
elegante,0,0,0,0,0,0,0,0,0,0
ousar,0,1,0,0,0,0,0,0,0,1
audaz,0,0,0,0,0,0,1,0,0,0
Sombrio,0,0,0,0,0,0,0,1,0,0
escurecer,0,0,0,1,0,1,0,1,0,0
escurecido,0,0,0,1,0,1,0,1,0,0
obscuramente,0,0,0,0,0,0,0,0,0,0
Trevas,1,0,0,1,0,1,0,1,0,0
querida,0,0,0,0,1,0,1,0,0,1
maldito,0,0,0,0,0,0,0,0,0,0
dardo,0,0,0,1,0,0,0,0,0,0
traço,0,0,0,0,0,0,0,0,0,0
painel de controle,0,0,0,0,0,0,0,0,0,0
tracejadas,1,0,0,1,0,1,0,1,0,0
arrojado,0,0,0,0,0,0,1,0,0,0
covarde,1,0,1,1,0,1,0,0,0,0
dados,0,0,0,0,0,0,0,0,0,0
base de dados,0,0,0,0,0,0,0,0,0,0
encontro,0,0,0,0,0,0,0,0,0,0
filha,0,0,0,0,1,0,1,0,0,0
alvorecer,0,1,0,0,1,0,1,0,1,1
dia,0,0,0,0,0,0,0,0,0,0
aurora,0,0,0,0,0,0,0,0,0,0
sonhando acordado,0,0,0,0,0,0,0,0,0,0
atordoar,0,0,0,0,0,0,0,0,0,0
atordoado,0,0,0,0,0,1,0,0,0,0
deslumbrante,0,0,0,0,0,0,0,0,0,0
diácono,0,0,0,0,0,0,0,0,0,1
desativar,0,0,0,0,0,1,0,0,0,0
impasse,0,0,0,0,0,1,0,0,0,0
mortal,1,0,1,1,0,1,0,1,0,0
ensurdecedor,0,0,0,0,0,0,0,0,0,0
surdez,0,0,0,0,0,0,0,0,0,0
acordo,0,1,0,0,1,0,1,0,1,1
distribuidor,0,0,0,0,0,0,0,0,0,0
lidando,0,0,0,0,0,0,0,0,0,0
negócios,0,0,0,0,0,0,0,0,0,1
reitor,0,0,0,0,0,0,0,0,0,0
caro,0,0,0,0,0,0,1,0,0,0
escassez,0,0,0,0,0,0,0,0,0,0
morte,1,1,1,1,0,1,0,1,1,0
fiasco,0,0,0,1,0,1,0,1,0,0
discutível,0,0,0,0,0,0,0,0,0,0
debate,0,0,0,0,0,0,1,0,0,0
devassidão,0,0,1,1,0,1,0,0,0,0
debênture,0,1,0,0,0,0,0,0,0,0
débito,0,0,0,0,0,0,0,0,0,0
destroços,0,0,1,0,0,1,0,0,0,0
dívida,0,0,0,0,0,1,0,1,0,0
devedor,0,0,0,0,0,1,0,0,0,0
estréia,0,0,0,0,0,0,0,0,0,0
década,0,0,0,0,0,0,0,0,0,0
decantador,0,0,0,0,0,0,0,0,0,0
decair,0,0,0,1,0,1,0,1,0,0
deteriorado,0,0,1,0,0,1,0,1,0,0
morto,0,0,0,0,0,1,0,1,0,0
engano,1,0,1,1,0,1,0,1,1,0
enganoso,0,0,1,0,0,1,0,1,0,0
enganar,1,0,1,0,0,1,0,1,0,0
enganado,1,0,0,0,0,1,0,0,0,0
enganando,0,0,0,0,0,1,0,0,0,1
decência,0,0,0,0,0,0,1,0,0,0
decente,0,0,0,0,0,0,1,0,0,0
decepção,0,0,0,0,0,1,0,0,0,0
enganoso,0,0,0,0,0,1,0,0,0,0
decididamente,0,0,0,0,0,0,0,0,0,0
caducifólio,0,0,0,0,0,0,0,0,0,0
decimal,0,0,0,0,0,0,0,0,0,0
decifrar,0,0,0,0,0,0,0,0,0,0
decisão,0,0,0,0,0,0,0,0,0,0
decisivo,0,0,0,0,0,0,0,0,0,0
área coberta,0,0,0,0,0,0,0,0,0,0
declaração,0,0,0,0,0,0,0,0,0,0
declaratório,0,0,0,0,0,0,1,0,0,0
declarar,0,0,0,0,0,0,0,0,0,0
declinação,0,0,0,0,0,1,0,0,0,0
declínio,0,0,0,0,0,1,0,0,0,0
declinante,0,0,0,0,0,1,0,0,0,0
decompor,0,0,1,0,0,0,0,0,0,0
decomposto,0,0,0,0,0,0,0,1,0,0
decomposição,0,0,1,1,0,1,0,1,0,0
decorar,0,0,0,0,0,0,0,0,0,0
decoração,0,0,0,0,0,0,0,0,0,0
decoro,0,0,0,0,0,0,0,0,0,0
chamariz,0,0,0,0,0,0,0,0,1,0
diminuir,0,0,0,0,0,1,0,0,0,0
diminuiu,0,0,0,0,0,0,0,0,0,0
diminuindo,0,0,0,0,0,0,0,0,0,0
decreto,0,0,0,0,0,0,0,0,0,0
diminuir,0,0,0,0,0,1,0,0,0,0
decrépito,0,0,0,0,0,1,0,0,0,0
desacreditar,1,0,0,0,0,1,0,0,0,0
dedicação,0,0,0,0,0,0,1,0,0,0
deduzir,0,0,0,0,0,0,0,0,0,0
deduzir,0,0,0,0,0,1,0,0,0,0
dedução,0,0,0,0,0,0,0,0,0,0
ato,0,0,0,0,0,0,0,0,0,1
aprofundar,0,0,0,0,0,0,0,0,0,0
cervo,0,0,0,0,0,0,0,0,0,0
difamação,0,0,1,1,0,1,0,0,0,0
difamatório,1,0,0,0,0,1,0,0,0,0
predefinição,0,0,1,1,0,1,0,1,0,0
derrota,0,0,0,0,0,1,0,0,0,0
derrotado,0,0,0,0,0,1,0,1,0,0
defeito,1,0,0,0,0,1,0,0,0,0
deserção,0,0,0,1,0,1,0,0,0,0
defeituoso,0,0,1,0,0,1,0,0,0,0
defender,0,0,0,1,0,0,1,0,0,0
réu,1,0,0,1,0,0,0,1,0,0
defendido,0,0,0,0,0,0,1,0,0,1
defensor,0,0,0,0,0,0,1,0,0,1
defendendo,0,0,0,0,0,0,1,0,0,0
defesa,1,1,0,1,0,0,1,0,0,0
indefeso,0,0,0,1,0,1,0,1,0,0
defensável,0,0,0,0,0,0,0,0,0,0
defensiva,0,0,0,0,0,0,0,0,0,0
adiar,0,0,0,0,0,0,0,0,0,0
deferência,0,0,0,0,0,0,1,0,0,1
adiamento,0,0,0,0,0,1,0,0,0,0
adiando,0,0,0,0,0,0,0,0,0,0
desafio,1,0,1,1,0,1,0,0,0,0
desafiador,1,0,0,0,0,1,0,0,0,0
deficiência,0,0,0,0,0,1,0,0,0,0
déficit,0,0,0,0,0,1,0,0,0,0
definir,0,0,0,0,0,0,0,0,0,0
definiram,0,0,0,0,0,0,0,0,0,0
definição,0,0,0,0,0,0,0,0,0,0
definitivo,0,0,0,0,0,0,1,0,0,1
esvaziar,1,0,0,0,0,1,0,1,0,0
deflação,0,0,0,1,0,1,0,0,0,0
desviar,0,0,0,0,0,0,0,0,0,0
deflexão,0,0,0,0,0,0,0,0,0,0
defloração,0,0,0,0,0,0,0,0,0,0
deformar,0,0,1,0,0,1,0,0,0,0
deformado,0,0,1,0,0,1,0,1,0,0
deformidade,0,0,1,1,0,1,0,1,0,0
defraudar,1,0,1,0,0,1,0,0,0,0
custear,0,0,0,0,0,0,0,0,0,0
hábil,0,0,0,0,0,0,0,0,0,0
extinto,0,0,0,0,0,1,0,1,0,0
desafiar,1,0,0,1,0,1,0,1,1,0
degeneração,1,0,1,0,0,1,0,1,0,0
degenerar,0,0,0,0,0,1,0,0,0,0
degeneração,0,0,0,0,0,0,0,0,0,0
degradação,0,0,0,0,0,1,0,0,0,0
degradar,0,0,1,0,0,1,0,0,0,0
degradante,0,0,1,1,0,1,0,1,0,0
grau,0,0,0,0,0,0,1,0,0,0
desidratado,0,0,0,0,0,0,0,0,0,0
atraso,1,0,1,1,0,1,0,1,0,0
atrasado,0,0,0,0,0,1,0,0,0,0
delicioso,0,0,0,0,0,0,1,0,0,0
delegar,0,0,0,0,0,0,1,0,0,1
delegação,0,0,0,0,0,0,0,0,0,0
deletério,1,0,1,1,0,1,0,0,0,0
eliminação,0,0,0,0,0,1,0,0,0,0
deliberar,0,0,0,0,0,0,1,0,0,0
deliberação,0,0,0,0,0,0,0,0,0,0
deliberativo,0,0,0,0,0,0,0,0,0,0
delicadeza,0,0,0,0,0,0,0,0,0,0
delicioso,0,0,0,0,1,0,1,0,0,0
prazer,0,1,0,0,1,0,1,0,0,0
encantado,0,1,0,0,1,0,1,0,1,0
delicioso,0,1,0,0,1,0,1,0,0,1
delinear,0,0,0,0,0,0,0,0,0,0
delineamento,0,0,0,0,0,0,0,0,0,0
delinquência,0,0,0,0,0,1,0,0,0,0
delinquente,1,0,1,0,0,1,0,0,0,0
delirante,0,0,0,0,0,1,0,1,0,0
delírio,0,0,1,0,0,1,0,1,0,0
libertação,0,1,0,0,1,0,1,0,0,1
Entrega,0,1,0,0,0,0,1,0,0,0
dell,0,0,0,0,0,0,0,0,0,0
delta,0,0,0,0,0,0,0,0,0,0
dilúvio,0,0,0,1,0,1,0,1,1,0
ilusão,1,0,0,1,0,1,0,1,0,0
delirante,1,0,0,1,0,1,0,0,0,0
mergulhar,0,0,0,0,0,0,0,0,0,0
exigem,1,0,0,0,0,1,0,0,0,0
exigente,0,0,0,0,0,1,0,0,0,0
comportamento,0,0,0,0,0,0,0,0,0,0
demente,0,0,0,1,0,1,0,0,0,0
demência,0,0,0,1,0,1,0,1,0,0
morte,0,0,0,1,0,1,0,1,0,0
democracia,0,0,0,0,0,0,1,0,0,0
democrata,0,0,0,0,0,0,0,0,0,0
demolir,1,0,0,0,0,1,0,1,0,0
demolição,0,0,0,0,0,1,0,0,0,0
demônio,1,0,1,1,0,1,0,1,0,0
demoníaco,1,0,1,1,0,1,0,1,0,0
demonstrável,0,0,0,0,0,0,1,0,0,0
demonstrar,0,0,0,0,0,0,0,0,0,0
demonstrado,0,0,0,0,0,0,0,0,0,0
demonstrando,0,0,0,0,0,0,0,0,0,0
demonstração,0,0,0,0,0,0,0,0,0,0
demonstrativo,0,0,0,0,1,0,1,1,0,0
demonstrador,0,0,0,0,0,0,0,0,0,0
desmoralizado,0,0,0,1,0,1,0,1,0,0
demonstrações,0,0,0,0,0,0,0,0,0,0
covil,0,0,0,0,0,0,0,0,0,0
negação,0,0,0,0,0,1,0,0,0,0
negado,0,0,0,0,0,1,0,1,0,0
denominação,0,0,0,0,0,0,0,0,0,0
confessional,0,0,0,0,0,0,0,0,0,0
denominador,0,0,0,0,0,0,0,0,0,0
denotar,0,0,0,0,0,0,0,0,0,0
denunciar,1,0,1,0,0,1,0,0,0,0
denso,0,0,0,0,0,0,0,0,0,0
densidade,0,0,0,0,0,0,0,0,0,0
dente,0,0,0,0,0,0,0,0,0,0
odontologia,0,0,0,1,0,0,0,0,0,0
denúncia,1,0,1,1,0,1,0,0,0,0
negar,1,0,0,0,0,1,0,0,0,0
negando,0,1,0,0,0,1,0,0,0,0
Desodorante,0,0,0,0,0,0,0,0,0,0
partir,0,1,0,0,0,0,0,1,0,0
partiu,0,0,0,0,0,1,0,1,0,0
departamento,0,0,0,0,0,0,0,0,0,0
partida,0,0,0,0,0,1,0,1,0,0
depender,0,1,0,0,0,0,0,0,0,1
dependente,0,0,0,0,0,0,0,0,0,0
dependência,0,0,0,1,0,1,0,1,0,0
dependência,0,0,0,0,0,1,0,0,0,0
dependente,0,0,0,0,0,1,1,0,0,1
retratar,0,0,0,0,0,0,0,0,0,0
representando,0,0,0,0,0,0,0,0,0,0
esgotamento,0,0,0,0,0,0,0,0,0,0
deplorável,1,0,1,1,0,1,0,1,0,0
deplorar,1,0,1,0,0,1,0,1,0,0
implantar,0,0,0,0,0,0,0,0,0,0
deportar,0,0,0,1,0,1,0,1,0,0
deportação,1,0,0,1,0,1,0,1,0,0
depósito,0,0,0,0,0,0,0,0,0,0
depositário,0,0,0,0,0,0,0,0,0,0
deposição,0,0,0,0,0,0,0,0,0,0
depositário,0,0,0,0,0,0,0,0,0,1
depósito,0,0,0,0,0,0,0,0,0,0
depravado,1,1,1,1,0,1,0,1,0,0
depravação,1,0,1,0,0,1,0,0,0,0
depreciar,1,0,1,0,0,1,0,0,0,0
depreciado,1,0,1,1,0,1,0,1,0,0
depreciação,0,0,0,1,0,1,0,0,0,0
deprimir,0,0,0,1,0,1,0,1,0,0
depressivo,1,0,0,1,0,1,0,1,0,0
deprimente,0,0,1,0,0,1,0,1,0,0
depressão,0,0,0,0,0,1,0,1,0,0
depressivo,0,0,0,0,0,1,0,1,0,0
privação,1,0,1,1,0,1,0,1,0,0
profundidade,0,0,0,0,0,0,1,0,0,1
deputado,0,0,0,0,0,0,0,0,0,1
descarrilhar,0,0,0,0,0,0,0,0,0,0
perturbado,1,0,1,1,0,1,0,0,0,0
abandonado,0,0,0,0,0,1,0,0,0,0
escárnio,1,0,1,0,0,1,0,0,0,0
derivação,0,0,0,0,0,0,0,0,0,0
derivado,0,0,0,0,0,0,0,0,0,0
derivar,0,0,0,0,0,0,0,0,0,0
dérmico,0,0,0,0,0,0,0,0,0,0
dermatologista,0,0,0,0,0,0,0,0,0,1
dermatologia,0,0,0,0,0,0,0,0,0,0
derrogação,1,0,1,1,0,1,0,1,0,0
depreciativo,1,0,1,1,0,1,0,1,0,0
descer,0,0,0,0,0,0,0,0,0,0
descendente,0,0,0,0,0,0,0,0,0,0
descendente,0,0,0,0,0,0,0,0,0,0
descendente,0,0,0,0,0,0,0,0,0,0
descida,0,0,0,1,0,0,0,1,0,0
descrever,0,0,0,0,0,0,0,0,0,0
Descrição,0,0,0,0,0,0,0,0,0,0
descritivo,0,0,0,0,0,0,1,0,0,0
profanação,1,0,1,1,0,1,0,1,0,0
deserto,1,0,1,1,0,1,0,1,0,0
deserto,1,0,1,1,0,1,0,1,0,0
deserção,0,0,0,0,0,1,0,0,0,0
merecer,1,1,0,0,0,0,1,0,0,1
merecia,0,0,0,0,0,0,1,0,0,0
merecedor,0,0,0,0,0,0,0,0,0,0
Projeto,0,0,0,0,0,0,0,0,0,0
designar,0,0,0,0,0,0,0,0,0,0
designação,0,0,0,0,0,0,0,0,0,1
projetado,0,0,0,0,0,0,0,0,0,0
desenhista,0,0,0,0,0,0,1,0,0,0
projetando,0,0,0,0,0,0,0,0,0,0
conveniência,0,0,0,0,0,0,0,0,0,0
desejável,0,0,0,0,0,0,1,0,0,0
desejando,0,0,0,0,0,0,1,0,0,0
desejoso,0,0,0,0,0,0,1,0,0,0
desistir,1,0,1,0,0,1,0,0,0,0
mesa,0,0,0,0,0,0,0,0,0,0
desolação,0,0,0,1,0,1,0,1,0,0
desespero,1,0,1,1,0,1,0,1,0,0
desesperado,0,0,0,1,0,1,0,1,0,0
despachar,0,0,0,0,0,0,0,0,0,0
desesperado,0,0,0,0,0,1,0,0,0,0
desespero,0,0,0,0,0,0,0,0,0,0
desprezível,1,0,1,0,0,1,0,0,0,0
desprezar,1,0,1,0,0,1,0,0,0,0
despótico,0,0,0,1,0,1,0,0,0,0
despotismo,1,0,1,1,0,1,0,1,0,0
sobremesa,0,0,0,0,0,0,0,0,0,0
destino,0,1,0,1,1,0,1,1,1,0
destinado,0,1,0,0,0,0,0,0,0,0
destino,0,0,0,0,0,0,0,0,0,0
indigente,0,0,0,1,0,1,0,1,0,0
destruído,1,0,0,1,0,1,0,1,0,0
destruidor,1,0,0,1,0,1,0,0,0,0
destruindo,1,0,0,1,0,1,0,1,0,0
destruição,1,0,0,0,0,1,0,0,0,0
destrutivo,1,0,1,1,0,1,0,0,0,0
separar,0,0,0,0,0,0,0,0,0,0
destacado,0,0,0,0,0,0,0,0,0,0
destacamento,0,0,0,0,0,1,0,0,0,0
detalhe,0,0,0,0,0,0,0,0,0,0
detalhes,0,0,0,0,0,0,0,0,0,0
deter,0,0,0,0,0,1,0,0,0,0
detido,1,1,0,1,0,1,0,1,0,0
detectar,0,0,0,0,0,0,1,0,0,0
detectável,0,0,0,0,0,0,0,0,0,0
detecção,0,0,0,0,0,0,1,0,0,0
detetive,0,0,0,0,0,0,0,0,0,0
detector,0,0,0,0,0,0,0,0,0,0
detenção,0,0,0,0,0,1,0,1,0,0
dissuadir,0,0,0,0,0,0,0,0,0,0
detergente,0,0,0,0,0,0,0,0,0,0
deteriorar,0,0,0,1,0,1,0,1,0,0
deteriorado,0,0,1,0,0,1,0,1,0,0
deterioração,1,0,1,1,0,1,0,1,0,0
determinável,0,0,0,0,0,0,0,0,0,0
determinado,0,1,0,0,0,0,0,0,0,1
determinação,0,0,0,0,0,0,1,0,0,1
determinado,0,0,0,0,0,0,1,0,0,0
detestar,1,0,1,0,0,1,0,0,0,0
detonar,0,0,0,1,0,1,0,0,1,0
detonação,1,0,0,0,0,0,0,0,0,0
Desvio,0,0,0,0,0,0,0,0,0,0
diminuir,1,0,0,0,0,1,0,0,0,0
detrimento,0,0,0,0,0,1,0,0,0,0
prejudicial,0,0,0,0,0,1,0,0,0,0
detritos,0,0,0,0,0,1,0,0,0,0
diabo,0,0,0,0,0,0,0,0,0,0
devastar,1,0,0,1,0,1,0,1,0,0
devastador,1,0,1,1,0,1,0,1,0,1
devastação,1,0,0,1,0,1,0,1,1,0
desenvolve,0,1,0,0,0,0,1,0,0,0
em desenvolvimento,0,0,0,0,0,0,0,0,0,0
desenvolvimento,0,0,0,0,0,0,0,0,0,0
desviar,0,0,0,0,0,0,0,0,0,0
desviante,0,0,0,0,0,0,0,0,0,0
desvio,0,0,0,0,0,0,0,1,0,0
dispositivo,0,0,0,0,0,0,0,0,0,0
diabo,1,1,1,1,0,1,0,1,0,0
diabólico,0,0,1,1,0,1,0,0,0,0
tortuoso,0,0,0,0,0,1,0,0,0,0
inventar,0,0,0,0,0,0,0,0,0,0
desprovido,0,0,0,0,0,0,0,0,0,0
devolução,0,0,0,0,0,1,0,0,0,0
devolver,0,0,0,0,0,0,0,0,0,0
dedicar,0,0,0,0,0,0,0,0,0,0
devoto,0,0,0,0,0,0,0,0,0,0
devocional,0,0,0,0,0,0,1,0,0,1
devorar,0,0,0,0,0,1,0,0,0,0
devoto,0,1,0,0,1,0,1,0,0,1
orvalho,0,0,0,0,0,0,0,0,0,0
hábil,0,0,0,0,0,0,0,0,0,0
destreza,0,0,0,0,0,0,1,0,0,0
dextrose,0,0,0,0,0,0,0,0,0,0
diabólico,1,0,1,1,0,1,0,0,0,0
diagnóstico,0,1,0,1,0,1,0,0,0,1
diagnóstico,0,0,0,0,0,0,0,0,0,0
diagnóstico,0,0,0,0,0,0,0,0,0,0
diagrama,0,0,0,0,0,0,0,0,0,0
discar,0,0,0,0,0,0,0,0,0,0
dialeto,0,0,0,0,0,0,0,0,0,0
dialética,0,0,0,0,0,0,0,0,0,0
diálogo,0,0,0,0,0,0,0,0,0,0
diâmetro,0,0,0,0,0,0,0,0,0,0
diamante,0,0,0,0,1,0,1,0,0,0
diamantes,0,0,0,0,0,0,0,0,0,0
fralda,0,0,1,0,0,0,0,0,0,0
diafragma,0,0,0,0,0,0,0,0,0,0
diarréia,0,0,1,0,0,0,0,0,0,0
diário,0,0,0,0,1,0,1,0,0,1
diatribe,1,0,1,0,0,1,0,0,0,0
dados,0,0,0,0,0,0,0,0,0,0
dicotômico,0,0,0,0,0,0,0,0,0,0
dicotomia,0,0,0,0,0,0,0,0,0,0
ditar,0,0,0,0,0,0,0,0,0,0
ditado,0,0,0,0,0,0,0,0,0,0
ditador,0,0,0,1,0,1,0,0,0,0
ditatorial,1,0,0,0,0,1,0,0,0,0
ditadura,1,1,1,1,0,1,0,1,0,0
dicção,0,0,0,0,0,0,0,0,0,0
dicionário,0,0,0,0,0,0,1,0,0,1
ditado,0,0,0,0,0,0,0,0,0,1
didático,0,0,0,0,0,0,1,0,0,0
morrer,0,0,0,1,0,1,0,1,0,0
dieta,0,0,0,0,0,0,0,0,0,0
dietético,0,1,0,0,0,0,1,0,0,0
diferem,0,0,0,0,0,0,0,0,0,0
diferença,0,0,0,0,0,0,0,0,0,0
diferenças,0,0,0,0,0,0,0,0,0,0
diferencial,0,0,0,0,0,0,0,0,0,1
diferenciação,0,0,0,0,0,0,0,0,0,0
diferentemente,0,0,0,0,0,0,0,0,1,0
diferente,0,0,0,0,0,0,0,0,0,0
difícil,0,0,0,1,0,0,0,0,0,0
dificuldades,0,0,0,0,0,1,0,1,0,0
dificuldade,1,0,0,1,0,1,0,1,0,0
difuso,0,0,0,0,0,0,0,0,0,0
difusão,0,0,0,0,0,0,0,0,0,0
